session_id	original_session_id
ses-819074421	ses-819074421
ses-819106777	ses-819106777
ses-819116462	ses-819116462
ses-819133336	ses-819133336
ses-819165835	ses-819165835
ses-819177656	ses-819177656
ses-819185113	ses-819185113
ses-819191225	ses-819191225
ses-819194539	ses-819194539
ses-819197395	ses-819197395
ses-819200423	ses-819200423
ses-819206225	ses-819206225
ses-819209049	ses-819209049
ses-819211268	ses-819211268
ses-819213646	ses-819213646
ses-819218991	ses-819218991
ses-819221250	ses-819221250
ses-819223620	ses-819223620
ses-819226251	ses-819226251
ses-819228933	ses-819228933
